Date,Customer_ID,Customer_Name,Channel,Region,Product_Type,SKU_ID,Shelf_Life,Units_Delivered,Units_Sold,Returns_Units,Waste_Units,Net_Sales_Units,Price_per_Unit,Revenue,Cost_per_Unit,Margin_Pct,Promotion,Discount_Rate,Stock_Out,Delivery_Delay,Sales_Rep_Efficiency_Score,Customer_Type,Repeat_Order
2024-07-23,CUST-0151,Daily Bake #151,Bakery Shop,rural,White Bread,SKU-WB-001,3,50,35,7,4,28,1.2,42.0,0.72,40.0,No,0.0,No,2,59.9,Medium,No
2024-08-20,CUST-0061,Sunrise Bakery #61,Bakery Shop,suburban,Baguette,SKU-BG-003,1,37,25,5,3,20,1.8,45.0,1.0,44.44,No,0.0,No,0,65.6,Medium,Yes
2024-11-28,CUST-0014,Morning Loaf #14,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,32,15,0,0,15,1.4,21.0,0.8,42.86,No,0.0,Yes,0,51.5,Medium,No
2024-09-18,CUST-0137,Grand Diner #137,Horeca,rural,White Bread,SKU-WB-001,3,34,21,6,6,15,1.2,25.2,0.72,40.0,No,0.0,No,3,46.7,Medium,Yes
2024-12-22,CUST-0013,DailyMart #13,Minimarket,rural,Toast Bread,SKU-TB-005,5,63,51,9,0,42,1.28,65.05,0.8,37.27,Yes,8.9,No,0,61.7,Medium,Yes
2024-11-09,CUST-0022,CityStore #22,Supermarket,rural,Whole Wheat,SKU-WW-002,4,373,314,43,8,271,1.5,471.0,0.9,40.0,No,0.0,No,2,89.6,High Volume,Yes
2024-07-01,CUST-0089,Tavern Hill #89,Horeca,suburban,Whole Wheat,SKU-WW-002,4,27,15,5,4,10,1.5,22.5,0.9,40.0,No,0.0,No,1,21.8,Low,Yes
2024-12-04,CUST-0111,Hotel Royal #111,Horeca,suburban,Lavash,SKU-LV-004,5,38,24,4,2,20,0.9,21.6,0.5,44.44,No,0.0,No,0,73.9,Medium,Yes
2024-12-18,CUST-0109,CityStore #109,Supermarket,urban,Toast Bread,SKU-TB-005,5,83,62,8,4,54,1.4,86.8,0.8,42.86,No,0.0,No,0,65.5,Medium,Yes
2024-12-24,CUST-0026,FreshMart #26,Supermarket,suburban,Toast Bread,SKU-TB-005,5,318,280,17,7,263,1.4,392.0,0.8,42.86,No,0.0,No,0,76.9,High Volume,Yes
2024-11-12,CUST-0171,Tavern Hill #171,Horeca,suburban,Baguette,SKU-BG-003,1,30,13,8,5,5,1.8,23.4,1.0,44.44,No,0.0,No,0,33.4,Low,Yes
2024-10-17,CUST-0111,Hotel Royal #111,Horeca,suburban,Lavash,SKU-LV-004,5,42,29,4,3,25,0.9,26.1,0.5,44.44,No,0.0,No,0,66.1,Medium,No
2024-09-22,CUST-0044,Sunrise Bakery #44,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,69,47,12,4,35,1.5,70.5,0.9,40.0,No,0.0,No,0,47.3,Medium,Yes
2024-07-28,CUST-0035,Golden Crust #35,Bakery Shop,urban,Baguette,SKU-BG-003,1,77,54,11,7,43,1.8,97.2,1.0,44.44,No,0.0,No,0,68.0,Medium,No
2024-10-03,CUST-0190,The Breadhouse #190,Horeca,suburban,Toast Bread,SKU-TB-005,5,13,8,2,1,6,1.31,10.52,0.8,39.14,Yes,6.1,No,0,32.2,Low,Yes
2024-11-01,CUST-0142,Sweet Crust #142,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,21,15,3,1,12,1.16,17.37,0.8,30.9,Yes,17.3,No,0,46.9,Low,Yes
2024-07-21,CUST-0166,Sweet Crust #166,Bakery Shop,suburban,White Bread,SKU-WB-001,3,29,22,3,2,19,1.2,26.4,0.72,40.0,No,0.0,No,2,68.6,Medium,No
2024-11-11,CUST-0115,Urban Grill #115,Horeca,suburban,Toast Bread,SKU-TB-005,5,70,46,7,4,39,1.4,64.4,0.8,42.86,No,0.0,No,0,60.3,Medium,Yes
2024-08-01,CUST-0027,Plaza Bistro #27,Horeca,urban,Whole Wheat,SKU-WW-002,4,25,15,4,2,11,1.28,19.19,0.9,29.66,Yes,14.7,No,0,32.5,Low,Yes
2024-12-12,CUST-0154,Bistro Verde #154,Horeca,rural,Baguette,SKU-BG-003,1,13,6,2,2,4,1.65,9.89,1.0,39.35,Yes,8.4,No,0,35.9,Low,Yes
2024-11-05,CUST-0164,QuickStop #164,Supermarket,urban,Whole Wheat,SKU-WW-002,4,134,101,14,7,87,1.37,138.02,0.9,34.14,Yes,8.9,No,0,40.6,Medium,Yes
2024-10-29,CUST-0189,LocalBuy #189,Minimarket,suburban,Baguette,SKU-BG-003,1,74,47,13,7,34,1.8,84.6,1.0,44.44,No,0.0,No,0,75.7,Medium,Yes
2024-12-17,CUST-0153,NearMart #153,Minimarket,rural,Baguette,SKU-BG-003,1,64,44,15,4,29,1.8,79.2,1.0,44.44,No,0.0,No,2,79.9,Medium,Yes
2024-10-04,CUST-0057,NearStop #57,Minimarket,suburban,Baguette,SKU-BG-003,1,148,132,14,1,118,1.61,212.18,1.0,37.79,Yes,10.7,No,0,83.9,High Volume,Yes
2024-12-18,CUST-0192,Golden Crust #192,Bakery Shop,rural,Baguette,SKU-BG-003,1,47,29,12,3,17,1.8,52.2,1.0,44.44,No,0.0,No,0,59.0,Medium,No
2024-11-04,CUST-0056,UrbanGrocery #56,Supermarket,suburban,Lavash,SKU-LV-004,5,187,166,12,2,154,0.9,149.4,0.5,44.44,No,0.0,No,0,78.8,High Volume,Yes
2024-07-02,CUST-0131,PocketStore #131,Minimarket,urban,Toast Bread,SKU-TB-005,5,27,16,5,2,11,1.14,18.3,0.8,30.06,Yes,18.3,No,0,30.6,Low,Yes
2024-10-19,CUST-0153,NearMart #153,Minimarket,rural,Baguette,SKU-BG-003,1,38,30,8,0,22,1.7,51.08,1.0,41.27,Yes,5.4,No,0,79.3,Medium,Yes
2024-08-12,CUST-0188,MiniStop #188,Minimarket,suburban,White Bread,SKU-WB-001,3,16,9,3,2,6,1.11,9.98,0.72,35.06,Yes,7.6,No,0,21.1,Low,No
2024-11-03,CUST-0037,ExpressGo #37,Minimarket,rural,Toast Bread,SKU-TB-005,5,90,77,8,1,69,1.4,107.8,0.8,42.86,No,0.0,No,0,69.1,High Volume,Yes
2024-09-28,CUST-0029,EasyBuy #29,Supermarket,suburban,Baguette,SKU-BG-003,1,98,52,0,0,52,1.52,79.09,1.0,34.25,Yes,15.5,Yes,0,43.4,Medium,Yes
2024-08-23,CUST-0088,Harbor Inn #88,Horeca,urban,Whole Wheat,SKU-WW-002,4,17,12,3,0,9,1.32,15.84,0.9,31.82,Yes,12.0,No,0,45.0,Low,No
2024-09-23,CUST-0049,Bistro Verde #49,Horeca,rural,White Bread,SKU-WB-001,3,28,13,8,4,5,1.2,15.6,0.72,40.0,No,0.0,No,2,52.8,Low,Yes
2024-10-26,CUST-0068,Sweet Crust #68,Bakery Shop,suburban,Whole Wheat,SKU-WW-002,4,23,13,4,1,9,1.5,19.5,0.9,40.0,No,0.0,No,0,52.6,Low,Yes
2024-12-31,CUST-0174,SunMart #174,Supermarket,rural,Baguette,SKU-BG-003,1,290,221,53,9,168,1.8,397.8,1.0,44.44,No,0.0,No,0,74.4,High Volume,Yes
2024-11-27,CUST-0060,Classic Bread #60,Bakery Shop,suburban,Baguette,SKU-BG-003,1,21,10,5,4,5,1.8,18.0,1.0,44.44,No,0.0,No,0,41.0,Low,No
2024-10-15,CUST-0035,Golden Crust #35,Bakery Shop,urban,Lavash,SKU-LV-004,5,53,36,5,4,31,0.9,32.4,0.5,44.44,No,0.0,No,0,65.6,Medium,No
2024-12-18,CUST-0082,FastCorner #82,Minimarket,suburban,Lavash,SKU-LV-004,5,15,9,2,1,7,0.9,8.1,0.5,44.44,No,0.0,No,0,44.2,Low,No
2024-07-08,CUST-0132,MetroMart #132,Supermarket,suburban,Baguette,SKU-BG-003,1,220,160,27,14,133,1.8,288.0,1.0,44.44,No,0.0,No,0,78.3,High Volume,Yes
2024-07-22,CUST-0155,Flour House #155,Bakery Shop,urban,Lavash,SKU-LV-004,5,46,35,5,2,30,0.9,31.5,0.5,44.44,No,0.0,No,0,47.9,Medium,Yes
2024-09-24,CUST-0009,Crispy Corner #9,Bakery Shop,urban,Baguette,SKU-BG-003,1,14,8,3,1,5,1.8,14.4,1.0,44.44,No,0.0,No,0,45.8,Low,Yes
2024-07-26,CUST-0045,Golden Crust #45,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,58,44,6,2,38,1.5,66.0,0.9,40.0,No,0.0,No,0,70.9,Medium,No
2024-12-16,CUST-0075,LocalBuy #75,Minimarket,suburban,Whole Wheat,SKU-WW-002,4,53,34,6,5,28,1.5,51.0,0.9,40.0,No,0.0,No,0,49.6,Medium,No
2024-08-30,CUST-0028,Plaza Bistro #28,Horeca,suburban,Whole Wheat,SKU-WW-002,4,24,12,4,2,8,1.5,18.0,0.9,40.0,No,0.0,No,0,38.7,Low,Yes
2024-11-29,CUST-0007,Daily Bake #7,Bakery Shop,rural,Baguette,SKU-BG-003,1,23,12,5,5,7,1.69,20.24,1.0,40.71,Yes,6.3,No,1,32.2,Low,Yes
2024-07-10,CUST-0176,MetroMart #176,Supermarket,urban,Whole Wheat,SKU-WW-002,4,207,172,12,7,160,1.5,258.0,0.9,40.0,No,0.0,No,0,83.1,High Volume,Yes
2024-12-20,CUST-0120,UrbanGrocery #120,Supermarket,urban,Toast Bread,SKU-TB-005,5,137,94,14,9,80,1.4,131.6,0.8,42.86,No,0.0,No,0,48.3,Medium,Yes
2024-12-23,CUST-0158,ExpressGo #158,Minimarket,urban,White Bread,SKU-WB-001,3,39,26,4,3,22,1.2,31.2,0.72,40.0,No,0.0,No,0,65.5,Medium,Yes
2024-07-20,CUST-0083,SunMart #83,Supermarket,urban,Lavash,SKU-LV-004,5,214,188,13,3,175,0.9,169.2,0.5,44.44,No,0.0,No,0,66.1,High Volume,Yes
2024-09-13,CUST-0089,Tavern Hill #89,Horeca,suburban,Toast Bread,SKU-TB-005,5,11,3,0,0,3,1.4,4.2,0.8,42.86,No,0.0,Yes,0,32.4,Low,Yes
2024-07-03,CUST-0046,Tavern Hill #46,Horeca,rural,White Bread,SKU-WB-001,3,65,42,11,5,31,1.2,50.4,0.72,40.0,No,0.0,No,0,67.4,Medium,Yes
2024-09-18,CUST-0164,QuickStop #164,Supermarket,urban,Baguette,SKU-BG-003,1,86,61,14,5,47,1.63,99.15,1.0,38.48,Yes,9.7,No,0,54.3,Medium,Yes
2024-08-22,CUST-0070,Grand Diner #70,Horeca,rural,Lavash,SKU-LV-004,5,64,43,9,4,34,0.9,38.7,0.5,44.44,No,0.0,No,0,56.5,Medium,Yes
2024-07-25,CUST-0012,Sunrise Bakery #12,Bakery Shop,urban,White Bread,SKU-WB-001,3,29,19,3,2,16,1.2,22.8,0.72,40.0,No,0.0,No,0,65.0,Medium,Yes
2024-10-05,CUST-0016,Golden Crust #16,Bakery Shop,rural,White Bread,SKU-WB-001,3,17,10,3,2,7,1.14,11.4,0.72,36.84,Yes,5.0,No,0,47.0,Low,Yes
2024-07-20,CUST-0193,Bread Haven #193,Bakery Shop,suburban,Lavash,SKU-LV-004,5,47,36,5,4,31,0.9,32.4,0.5,44.44,No,0.0,No,2,48.1,Medium,No
2024-09-01,CUST-0189,LocalBuy #189,Minimarket,suburban,Lavash,SKU-LV-004,5,83,62,8,3,54,0.9,55.8,0.5,44.44,No,0.0,No,0,69.4,Medium,Yes
2024-09-04,CUST-0179,PrimeMart #179,Supermarket,suburban,White Bread,SKU-WB-001,3,291,234,17,19,217,1.2,280.8,0.72,40.0,No,0.0,No,0,91.4,High Volume,Yes
2024-12-15,CUST-0172,Sweet Crust #172,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,67,53,8,1,45,1.4,74.2,0.8,42.86,No,0.0,No,0,64.9,Medium,Yes
2024-09-06,CUST-0165,Hotel Royal #165,Horeca,urban,Baguette,SKU-BG-003,1,69,45,11,9,34,1.8,81.0,1.0,44.44,No,0.0,No,0,46.6,Medium,Yes
2024-10-25,CUST-0110,Plaza Bistro #110,Horeca,urban,Lavash,SKU-LV-004,5,62,44,7,3,37,0.9,39.6,0.5,44.44,No,0.0,No,0,66.5,Medium,Yes
2024-09-29,CUST-0103,The Breadhouse #103,Horeca,rural,White Bread,SKU-WB-001,3,28,16,6,3,10,1.2,19.2,0.72,40.0,No,0.0,No,0,29.9,Low,Yes
2024-08-20,CUST-0140,Grand Diner #140,Horeca,suburban,Toast Bread,SKU-TB-005,5,30,16,6,4,10,1.4,22.4,0.8,42.86,No,0.0,No,1,33.0,Low,Yes
2024-07-18,CUST-0078,FastCorner #78,Minimarket,urban,Baguette,SKU-BG-003,1,76,48,12,9,36,1.8,86.4,1.0,44.44,No,0.0,No,0,59.4,Medium,Yes
2024-10-26,CUST-0107,Sunrise Bakery #107,Bakery Shop,rural,White Bread,SKU-WB-001,3,82,75,7,0,68,1.02,76.41,0.72,29.33,Yes,15.1,No,0,78.8,High Volume,Yes
2024-10-15,CUST-0068,Sweet Crust #68,Bakery Shop,suburban,Lavash,SKU-LV-004,5,28,15,5,3,10,0.9,13.5,0.5,44.44,No,0.0,No,0,44.2,Low,Yes
2024-10-05,CUST-0142,Sweet Crust #142,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,35,24,6,1,18,1.32,31.79,0.8,39.6,Yes,5.4,No,0,56.3,Low,Yes
2024-09-27,CUST-0148,NearStop #148,Minimarket,rural,Whole Wheat,SKU-WW-002,4,31,19,7,1,12,1.21,23.0,0.9,25.65,Yes,19.3,No,0,51.6,Low,Yes
2024-08-27,CUST-0072,PrimeMart #72,Supermarket,suburban,White Bread,SKU-WB-001,3,217,175,11,12,164,1.2,210.0,0.72,40.0,No,0.0,No,0,74.3,High Volume,Yes
2024-08-10,CUST-0072,PrimeMart #72,Supermarket,suburban,Lavash,SKU-LV-004,5,337,337,0,0,337,0.84,284.19,0.5,40.71,Yes,6.3,No,0,75.6,High Volume,Yes
2024-11-11,CUST-0168,Artisan Loaf #168,Bakery Shop,suburban,Baguette,SKU-BG-003,1,64,42,10,7,32,1.8,75.6,1.0,44.44,No,0.0,No,0,63.1,Medium,Yes
2024-11-03,CUST-0032,PocketStore #32,Minimarket,suburban,White Bread,SKU-WB-001,3,61,42,7,5,35,1.2,50.4,0.72,40.0,No,0.0,No,0,68.5,Medium,No
2024-07-03,CUST-0111,Hotel Royal #111,Horeca,suburban,White Bread,SKU-WB-001,3,50,34,5,5,29,1.2,40.8,0.72,40.0,No,0.0,No,0,66.9,Medium,Yes
2024-07-25,CUST-0044,Sunrise Bakery #44,Bakery Shop,rural,Toast Bread,SKU-TB-005,5,36,24,6,2,18,1.4,33.6,0.8,42.86,No,0.0,No,0,45.9,Medium,Yes
2024-12-03,CUST-0106,NearStop #106,Minimarket,urban,Whole Wheat,SKU-WW-002,4,43,18,0,0,18,1.5,27.0,0.9,40.0,No,0.0,Yes,0,53.5,Medium,Yes
2024-11-29,CUST-0166,Sweet Crust #166,Bakery Shop,suburban,Toast Bread,SKU-TB-005,5,32,26,3,0,23,1.22,31.67,0.8,34.32,Yes,13.0,No,0,69.4,Medium,Yes
2024-11-04,CUST-0090,QuickStop #90,Supermarket,suburban,Whole Wheat,SKU-WW-002,4,229,189,12,9,177,1.5,283.5,0.9,40.0,No,0.0,No,0,86.3,High Volume,Yes
2024-12-05,CUST-0135,Golden Crust #135,Bakery Shop,urban,Baguette,SKU-BG-003,1,28,20,4,2,16,1.48,29.63,1.0,32.5,Yes,17.7,No,0,52.0,Medium,Yes
2024-10-04,CUST-0133,FreshMart #133,Supermarket,rural,Baguette,SKU-BG-003,1,240,185,45,5,140,1.8,333.0,1.0,44.44,No,0.0,No,0,87.2,High Volume,Yes
2024-08-09,CUST-0124,FastCorner #124,Minimarket,urban,Baguette,SKU-BG-003,1,20,11,5,1,6,1.54,16.93,1.0,35.02,Yes,14.5,No,0,55.6,Low,No
2024-08-17,CUST-0083,SunMart #83,Supermarket,urban,Toast Bread,SKU-TB-005,5,300,300,0,0,300,1.17,352.38,0.8,31.89,Yes,16.1,No,0,76.7,High Volume,Yes
2024-12-28,CUST-0047,Corner Shop #47,Minimarket,rural,Whole Wheat,SKU-WW-002,4,20,11,4,2,7,1.27,13.96,0.9,29.08,Yes,15.4,No,0,23.0,Low,Yes
2024-08-29,CUST-0025,LocalBuy #25,Minimarket,rural,Baguette,SKU-BG-003,1,140,106,23,10,83,1.8,190.8,1.0,44.44,No,0.0,No,2,85.9,High Volume,No
2024-12-07,CUST-0012,Sunrise Bakery #12,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,69,54,9,1,45,1.4,75.6,0.8,42.86,No,0.0,No,0,57.6,Medium,No
2024-12-04,CUST-0155,Flour House #155,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,46,33,5,2,28,1.5,49.5,0.9,40.0,No,0.0,No,0,55.3,Medium,Yes
2024-07-17,CUST-0018,Morning Loaf #18,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,26,17,3,1,14,1.5,25.5,0.9,40.0,No,0.0,No,0,59.2,Medium,Yes
2024-09-14,CUST-0003,DailyMart #3,Minimarket,rural,Whole Wheat,SKU-WW-002,4,52,37,9,2,28,1.5,55.5,0.9,40.0,No,0.0,No,0,50.2,Medium,Yes
2024-07-16,CUST-0106,NearStop #106,Minimarket,urban,Whole Wheat,SKU-WW-002,4,36,27,3,2,24,1.5,40.5,0.9,40.0,No,0.0,No,0,48.7,Medium,Yes
2024-08-13,CUST-0076,Bistro Verde #76,Horeca,rural,Toast Bread,SKU-TB-005,5,15,8,3,1,5,1.4,11.2,0.8,42.86,No,0.0,No,0,44.7,Low,Yes
2024-12-26,CUST-0154,Bistro Verde #154,Horeca,rural,Baguette,SKU-BG-003,1,26,12,5,7,7,1.8,21.6,1.0,44.44,No,0.0,No,2,40.6,Low,No
2024-07-03,CUST-0157,Grand Diner #157,Horeca,urban,Toast Bread,SKU-TB-005,5,69,51,9,3,42,1.4,71.4,0.8,42.86,No,0.0,No,0,42.2,Medium,Yes
2024-12-10,CUST-0035,Golden Crust #35,Bakery Shop,urban,Baguette,SKU-BG-003,1,57,43,9,3,34,1.8,77.4,1.0,44.44,No,0.0,No,0,76.0,Medium,Yes
2024-07-19,CUST-0007,Daily Bake #7,Bakery Shop,rural,Whole Wheat,SKU-WW-002,4,28,14,6,3,8,1.5,21.0,0.9,40.0,No,0.0,No,0,27.2,Low,Yes
2024-10-06,CUST-0183,GreenMart #183,Supermarket,suburban,Lavash,SKU-LV-004,5,263,224,15,6,209,0.9,201.6,0.5,44.44,No,0.0,No,0,80.4,High Volume,Yes
2024-07-17,CUST-0161,Sweet Crust #161,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,44,33,4,2,29,1.19,39.18,0.8,32.61,Yes,15.2,No,0,51.1,Medium,Yes
2024-10-05,CUST-0109,CityStore #109,Supermarket,urban,Whole Wheat,SKU-WW-002,4,172,139,15,4,124,1.33,185.15,0.9,32.43,Yes,11.2,No,0,69.9,Medium,Yes
2024-11-12,CUST-0098,SunMart #98,Supermarket,urban,Lavash,SKU-LV-004,5,272,136,0,0,136,0.9,122.4,0.5,44.44,No,0.0,Yes,0,80.9,High Volume,Yes
2024-09-02,CUST-0187,Flour House #187,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,20,10,3,2,7,1.4,14.0,0.8,42.86,No,0.0,No,0,33.4,Low,No
2024-11-25,CUST-0089,Tavern Hill #89,Horeca,suburban,Whole Wheat,SKU-WW-002,4,29,16,5,3,11,1.5,24.0,0.9,40.0,No,0.0,No,0,36.2,Low,No
2024-12-09,CUST-0003,DailyMart #3,Minimarket,rural,Whole Wheat,SKU-WW-002,4,48,30,7,2,23,1.5,45.0,0.9,40.0,No,0.0,No,0,54.5,Medium,No
2024-10-12,CUST-0085,Sweet Crust #85,Bakery Shop,rural,White Bread,SKU-WB-001,3,32,18,7,4,11,1.04,18.75,0.72,30.88,Yes,13.2,No,1,17.6,Low,No
2024-09-11,CUST-0190,The Breadhouse #190,Horeca,suburban,Toast Bread,SKU-TB-005,5,24,14,4,2,10,1.4,19.6,0.8,42.86,No,0.0,No,0,42.1,Low,Yes
2024-12-27,CUST-0028,Plaza Bistro #28,Horeca,suburban,Lavash,SKU-LV-004,5,23,10,0,0,10,0.9,9.0,0.5,44.44,No,0.0,Yes,0,45.8,Low,Yes
2024-09-05,CUST-0160,FastCorner #160,Minimarket,rural,Lavash,SKU-LV-004,5,35,21,8,2,13,0.72,15.21,0.5,30.99,Yes,19.5,No,0,31.1,Low,Yes
2024-10-09,CUST-0123,DailyMart #123,Minimarket,suburban,Baguette,SKU-BG-003,1,149,71,0,0,71,1.8,127.8,1.0,44.44,No,0.0,Yes,0,73.5,High Volume,Yes
2024-07-06,CUST-0176,MetroMart #176,Supermarket,urban,White Bread,SKU-WB-001,3,255,239,16,0,223,1.2,286.8,0.72,40.0,No,0.0,No,0,78.6,High Volume,Yes
2024-10-20,CUST-0148,NearStop #148,Minimarket,rural,Toast Bread,SKU-TB-005,5,11,6,2,2,4,1.4,8.4,0.8,42.86,No,0.0,No,2,44.9,Low,No
2024-08-28,CUST-0125,Crispy Corner #125,Bakery Shop,urban,Baguette,SKU-BG-003,1,27,16,6,3,10,1.52,24.28,1.0,34.1,Yes,15.7,No,0,40.1,Low,Yes
2024-09-23,CUST-0115,Urban Grill #115,Horeca,suburban,White Bread,SKU-WB-001,3,45,19,0,0,19,1.12,21.2,0.72,35.48,Yes,7.0,Yes,0,51.7,Medium,No
2024-11-03,CUST-0110,Plaza Bistro #110,Horeca,urban,Whole Wheat,SKU-WW-002,4,40,33,4,0,29,1.5,49.5,0.9,40.0,No,0.0,No,0,77.4,Medium,Yes
2024-10-13,CUST-0144,QuickShop #144,Minimarket,rural,White Bread,SKU-WB-001,3,13,7,3,1,4,1.05,7.33,0.72,31.27,Yes,12.7,No,0,38.2,Low,No
2024-12-01,CUST-0086,Urban Grill #86,Horeca,rural,White Bread,SKU-WB-001,3,137,123,13,0,110,1.2,147.6,0.72,40.0,No,0.0,No,0,93.7,High Volume,Yes
2024-10-26,CUST-0090,QuickStop #90,Supermarket,suburban,Toast Bread,SKU-TB-005,5,320,305,15,0,290,1.4,427.0,0.8,42.86,No,0.0,No,0,79.6,High Volume,Yes
2024-09-11,CUST-0055,Bread Haven #55,Bakery Shop,urban,Toast Bread,SKU-TB-005,5,40,27,4,2,23,1.4,37.8,0.8,42.86,No,0.0,No,0,64.7,Medium,Yes
2024-08-26,CUST-0095,Harbor Inn #95,Horeca,rural,Lavash,SKU-LV-004,5,37,29,5,2,24,0.76,22.0,0.5,34.1,Yes,15.7,No,2,56.0,Medium,Yes
2024-10-18,CUST-0045,Golden Crust #45,Bakery Shop,urban,Lavash,SKU-LV-004,5,45,35,5,1,30,0.9,31.5,0.5,44.44,No,0.0,No,0,80.6,Medium,Yes
2024-12-02,CUST-0126,DailyMart #126,Minimarket,suburban,Lavash,SKU-LV-004,5,47,33,5,3,28,0.9,29.7,0.5,44.44,No,0.0,No,0,64.1,Medium,No
2024-12-30,CUST-0086,Urban Grill #86,Horeca,rural,Whole Wheat,SKU-WW-002,4,86,72,10,1,62,1.5,108.0,0.9,40.0,No,0.0,No,0,87.6,High Volume,Yes
2024-10-30,CUST-0100,Café Central #100,Horeca,urban,Lavash,SKU-LV-004,5,31,16,0,0,16,0.9,14.4,0.5,44.44,No,0.0,Yes,0,56.9,Medium,Yes
2024-10-28,CUST-0091,EasyBuy #91,Supermarket,suburban,White Bread,SKU-WB-001,3,300,250,18,16,232,1.2,300.0,0.72,40.0,No,0.0,No,1,72.2,High Volume,Yes
2024-07-15,CUST-0009,Crispy Corner #9,Bakery Shop,urban,White Bread,SKU-WB-001,3,22,8,0,0,8,1.2,9.6,0.72,40.0,No,0.0,Yes,0,43.4,Low,Yes
2024-08-31,CUST-0191,Flour House #191,Bakery Shop,rural,Baguette,SKU-BG-003,1,97,76,15,3,61,1.8,136.8,1.0,44.44,No,0.0,No,0,75.3,High Volume,Yes
2024-12-21,CUST-0034,Grand Diner #34,Horeca,urban,Lavash,SKU-LV-004,5,36,28,4,1,24,0.76,21.34,0.5,34.41,Yes,15.3,No,0,61.3,Medium,Yes
2024-09-01,CUST-0079,Tavern Hill #79,Horeca,suburban,Toast Bread,SKU-TB-005,5,79,60,9,5,51,1.4,84.0,0.8,42.86,No,0.0,No,2,53.4,Medium,Yes
2024-11-18,CUST-0027,Plaza Bistro #27,Horeca,urban,Baguette,SKU-BG-003,1,22,10,5,4,5,1.8,18.0,1.0,44.44,No,0.0,No,0,35.1,Low,Yes
2024-07-24,CUST-0131,PocketStore #131,Minimarket,urban,Lavash,SKU-LV-004,5,28,15,5,3,10,0.9,13.5,0.5,44.44,No,0.0,No,0,34.1,Low,No
2024-11-18,CUST-0038,Daily Bake #38,Bakery Shop,suburban,Toast Bread,SKU-TB-005,5,29,12,0,0,12,1.4,16.8,0.8,42.86,No,0.0,Yes,0,16.8,Low,Yes
2024-12-12,CUST-0159,NearMart #159,Minimarket,suburban,White Bread,SKU-WB-001,3,28,19,5,1,14,1.1,20.86,0.72,34.43,Yes,8.5,No,0,50.9,Low,No
2024-09-19,CUST-0072,PrimeMart #72,Supermarket,suburban,Lavash,SKU-LV-004,5,197,158,11,7,147,0.9,142.2,0.5,44.44,No,0.0,No,0,84.5,High Volume,Yes
2024-10-08,CUST-0097,PocketStore #97,Minimarket,urban,White Bread,SKU-WB-001,3,67,50,7,4,43,1.2,60.0,0.72,40.0,No,0.0,No,0,64.7,Medium,Yes
2024-08-12,CUST-0067,PocketStore #67,Minimarket,urban,Lavash,SKU-LV-004,5,113,93,5,5,88,0.9,83.7,0.5,44.44,No,0.0,No,0,78.4,High Volume,Yes
2024-08-12,CUST-0185,Sweet Crust #185,Bakery Shop,urban,Whole Wheat,SKU-WW-002,4,30,21,3,1,18,1.5,31.5,0.9,40.0,No,0.0,No,0,60.4,Medium,No
2024-10-14,CUST-0080,Bread Haven #80,Bakery Shop,urban,Lavash,SKU-LV-004,5,26,18,3,1,15,0.84,15.16,0.5,40.65,Yes,6.4,No,0,52.9,Low,Yes
2024-09-07,CUST-0108,QuickShop #108,Minimarket,suburban,Baguette,SKU-BG-003,1,73,53,10,5,43,1.65,87.58,1.0,39.48,Yes,8.2,No,0,72.8,Medium,Yes
2024-12-07,CUST-0159,NearMart #159,Minimarket,suburban,White Bread,SKU-WB-001,3,14,9,2,1,7,1.2,10.8,0.72,40.0,No,0.0,No,0,59.4,Low,Yes
2024-11-10,CUST-0029,EasyBuy #29,Supermarket,suburban,Lavash,SKU-LV-004,5,109,79,14,4,65,0.9,71.1,0.5,44.44,No,0.0,No,0,50.1,Medium,Yes
2024-12-31,CUST-0196,Bread Haven #196,Bakery Shop,rural,White Bread,SKU-WB-001,3,49,30,7,7,23,1.2,36.0,0.72,40.0,No,0.0,No,1,56.1,Medium,No
2024-09-18,CUST-0041,FastCorner #41,Minimarket,suburban,White Bread,SKU-WB-001,3,45,33,5,3,28,1.2,39.6,0.72,40.0,No,0.0,No,0,69.1,Medium,Yes
2024-07-27,CUST-0045,Golden Crust #45,Bakery Shop,urban,White Bread,SKU-WB-001,3,51,40,4,2,36,0.98,39.07,0.72,26.29,Yes,18.6,No,0,74.6,Medium,Yes
2024-10-01,CUST-0051,NearMart #51,Minimarket,suburban,White Bread,SKU-WB-001,3,10,4,0,0,4,1.2,4.8,0.72,40.0,No,0.0,Yes,1,57.3,Low,No
2024-12-19,CUST-0183,GreenMart #183,Supermarket,suburban,White Bread,SKU-WB-001,3,337,285,21,12,264,1.2,342.0,0.72,40.0,No,0.0,No,0,87.8,High Volume,Yes
